EDX cell sector AFP compatibility matrix
     ABBE0001   0.0
     ABBE0002   0.0
     ABBF0001   0.0
     ABBF0003   0.0
     ABBG0001   0.0
     ABBG0002   0.0
     ABBH0003   6.3
ABAC0001    16.63   192.17     5.64    2    2    0    0
   33   37
     ABAA0001   0.5
     ABAA0002   2.0
     ABAA0003   3.0
     ABAB0001   0.1
     ABAB0002   0.0
     ABAB0003   0.1
     ABAC0001   0.0
     ABAC0002   2.3
     ABAC0003   1.4
     ABAD0002   0.1
     ABAD0003   0.0
     ABAE0001  81.2
     ABAE0002  10.1
     ABAE0003   8.0
     ABAF0001   0.1
     ABAF0002   1.2
     ABAF0003   0.5
     ABAG0001   0.1
     ABAG0002   0.0
     ABAG0003   0.3
     ABAH0001   2.8
     ABAH0002   3.7
     ABAH0003   0.0
     ABAI0001   0.7
     ABAI0002   4.7
     ABAI0003   0.0
     ABAJ0001   0.4
     ABAJ0002   7.2
     ABAK0001   0.8
     ABAK0002   0.4
     ABAL0001   0.1
     ABAL0002   3.1
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAN0001   0.1
     ABAN0002   1.2
     ABAN0003   0.1
     ABAO0001   6.9
     ABAO0002  49.3
     ABAO0003  44.4
     ABAP0001   1.9
     ABAP0002  29.2
     ABAQ0003   0.3
     ABAQ0004   0.0
     ABAR0001   4.1
     ABAR0002   0.0
     ABAS0003   0.0
     ABAS0004   0.0
     ABAT0001   0.0
     ABAT0002   0.5
     ABAV0002   0.3
     ABAV0003   0.7
     ABAW0001   2.2
     ABAW0002  16.2
     ABAX0001   5.3
     ABAX0002   0.1
     ABAX0003   8.0
     ABAY0002  46.1
     ABAY0003  14.1
     ABAZ0001   5.0
     ABAZ0002   0.9
     ABBA0001   6.9
     ABBA0002   1.1
     ABBB0002   0.0
     ABBB0003   0.0
     ABBC0001  22.2
     ABBC0002   0.0
     ABBD0002   0.0
     ABBE0001   0.0
     ABBE0002   0.1
     ABBF0001   0.1
     ABBF0003   2.6
     ABBG0001   3.9
     ABBG0002   3.4
     ABBH0003  10.3
ABAC0002    15.64   324.27     9.51    3    3    0    0
    9   22   25
     ABAA0001   0.0
     ABAA0002   0.6
     ABAA0003   0.1
     ABAB0001   0.1
     ABAB0002   0.6
     ABAB0003   0.0
     ABAC0001   2.0
     ABAC0002   0.0
     ABAC0003  33.1
     ABAD0002   0.1
     ABAD0003   0.1
     ABAE0001   0.0
     ABAE0002  67.8
     ABAE0003  22.2
     ABAF0001   0.0
     ABAF0002   0.3
     ABAF0003   0.0
     ABAG0001   0.0
     ABAG0002   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0002   1.4
     ABAH0003   0.0
     ABAI0001   0.0
     ABAI0002   3.6
     ABAI0003   0.0
     ABAJ0001   0.0
     ABAJ0002   4.3
     ABAK0001   0.0
     ABAK0002   0.0
     ABAL0001   0.0
     ABAL0002   0.3
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAN0001   0.0
     ABAN0002   0.7
     ABAN0003   0.0
     ABAO0001   0.0
     ABAO0002   7.9
     ABAO0003   2.2
     ABAP0001   0.0
     ABAP0002   6.9
     ABAQ0003   0.1
     ABAQ0004   0.0
     ABAR0001   1.9
     ABAR0002   0.0
     ABAS0003   0.0
     ABAS0004   0.1
     ABAT0001   0.0
     ABAT0002   0.0
     ABAV0002   0.0
     ABAV0003   0.1
     ABAW0001   0.0
     ABAW0002   0.1
     ABAX0001   0.0
     ABAX0002   0.0
     ABAX0003   0.3
     ABAY0002  43.3
     ABAY0003  49.5
     ABAZ0001  14.0
     ABAZ0002   3.3
     ABBA0001  32.4
     ABBA0002   3.3
     ABBB0002   0.0
     ABBB0003   0.0
     ABBC0001   9.2
     ABBC0002   3.9
     ABBD0002   0.6
     ABBE0001   0.0
     ABBE0002   0.0
     ABBF0001   0.0
     ABBF0003   0.0
     ABBG0001   0.0
     ABBG0002   1.4
     ABBH0003   6.5
ABAC0003    12.78   317.42     9.31    3    3    0    2
   11   14   18
     ABAA0001   0.0
     ABAA0002   0.9
     ABAA0003   1.8
     ABAB0001   0.5
     ABAB0002   6.2
     ABAB0003   1.6
     ABAC0001   0.9
     ABAC0002  36.1
     ABAC0003   0.0
     ABAD0002   0.2
     ABAD0003   0.2
     ABAE0001   0.0
     ABAE0002  20.2
     ABAE0003  88.9
     ABAF0001   0.0
     ABAF0002   0.9
     ABAF0003   0.9
     ABAG0001   0.0
     ABAG0002   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0002   3.5
     ABAH0003   0.0
     ABAI0001   0.0
     ABAI0002   3.7
     ABAI0003   0.0
     ABAJ0001   0.0
     ABAJ0002   3.7
     ABAK0001   0.4
     ABAK0002   0.9
     ABAL0001   0.0
     ABAL0002   0.0
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAN0001   0.0
     ABAN0002   0.0
     ABAN0003   0.0
     ABAO0001   0.0
     ABAO0002  10.9
     ABAO0003  10.0
     ABAP0001   0.0
     ABAP0002   4.6
     ABAQ0003   0.0
     ABAQ0004   0.0
     ABAR0001  12.0
     ABAR0002   0.0
     ABAS0003   0.0
     ABAS0004   0.0
     ABAT0001   0.0
     ABAT0002   0.2
     ABAV0002   0.0
     ABAV0003   0.5
     ABAW0001   0.0
     ABAW0002   2.6
     ABAX0001   0.0
     ABAX0002   0.0
     ABAX0003   1.1
     ABAY0002  10.6
     ABAY0003   1.8
     ABAZ0001   4.4
     ABAZ0002   0.0
     ABBA0001  17.4
     ABBA0002   0.0
     ABBB0002   0.0
     ABBB0003   0.0
     ABBC0001  12.0
     ABBC0002   2.1
     ABBD0002   0.4
     ABBE0001   0.0
     ABBE0002   0.0
     ABBF0001   0.0
     ABBF0003   0.2
     ABBG0001   0.0
     ABBG0002   0.0
     ABBH0003   9.2
ABAD0002    30.26   421.74    12.37    3    3    0    0
   11   18   36
     ABAA0001   0.0
     ABAA0002   0.4
     ABAA0003   0.0
     ABAB0001   0.1
     ABAB0002   0.0
     ABAB0003   0.0
     ABAC0001   0.4
     ABAC0002   0.0
     ABAC0003   0.0
     ABAD0002   0.0
     ABAD0003  73.8
     ABAE0001   0.1
     ABAE0002   0.1
     ABAE0003   0.0
     ABAF0001   0.0
     ABAF0002   0.4
     ABAF0003   0.1
     ABAG0001   0.0
     ABAG0002   0.1
     ABAG0003   0.0
     ABAH0001   1.0
     ABAH0002   0.2
     ABAH0003   0.0
     ABAI0001   0.4
     ABAI0002   0.1
     ABAI0003   0.0
     ABAJ0001  49.1
     ABAJ0002   1.0
     ABAK0001   0.0
     ABAK0002   0.1
     ABAL0001   1.4
     ABAL0002   0.3
     ABAL0003   0.0
     ABAM0001   0.1
     ABAM0002   0.1
     ABAN0001  26.8
     ABAN0002   1.3
     ABAN0003  10.4
     ABAO0001   0.2
     ABAO0002   0.6
     ABAO0003   0.0
     ABAP0001   4.7
     ABAP0002   0.4
     ABAQ0003   0.5
     ABAQ0004   1.0
     ABAR0001   0.7
     ABAR0002   2.0
     ABAS0003   0.4
     ABAS0004   0.9
     ABAT0001   0.2
     ABAT0002   0.6
     ABAV0002   0.1
     ABAV0003   0.1
     ABAW0001   0.1
     ABAW0002   0.0
     ABAX0001   0.0
     ABAX0002   0.1
     ABAX0003   0.0
     ABAY0002   3.6
     ABAY0003   0.0
     ABAZ0001   0.4
     ABAZ0002   0.2
     ABBA0001   0.0
     ABBA0002   0.1
     ABBB0002   0.0
     ABBB0003   0.0
     ABBC0001   7.3
     ABBC0002   0.0
     ABBD0002   0.0
     ABBE0001   0.0
     ABBE0002   0.1
     ABBF0001   0.0
     ABBF0003   0.1
     ABBG0001   0.0
     ABBG0002   0.3
     ABBH0003   1.0
ABAD0003    27.72   656.86    19.27    4    4    0    0
    3    5   13   25
     ABAA0001   0.0
     ABAA0002   0.1
     ABAA0003   0.1
     ABAB0001   0.0
     ABAB0002   0.0
     ABAB0003   0.0
     ABAC0001   0.0
     ABAC0002   0.1
     ABAC0003   0.1
     ABAD0002  77.4
     ABAD0003   0.0
     ABAE0001   0.0
     ABAE0002   0.1
     ABAE0003   0.0
     ABAF0001   0.0
     ABAF0002   0.1
     ABAF0003   0.1
     ABAG0001   0.0
     ABAG0002   0.0
     ABAG0003   0.0
     ABAH0001   0.1
     ABAH0002   0.0
     ABAH0003   0.0
     ABAI0001   0.0
     ABAI0002   0.0
     ABAI0003   0.0
     ABAJ0001  22.1
     ABAJ0002   0.4
     ABAK0001   0.0
     ABAK0002   0.0
     ABAL0001   0.2
     ABAL0002   0.0
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAN0001  31.3
     ABAN0002   0.1
     ABAN0003  30.0
     ABAO0001   0.0
     ABAO0002   0.1
     ABAO0003   0.0
     ABAP0001   1.2
     ABAP0002   0.0
     ABAQ0003   0.0
     ABAQ0004   0.0
     ABAR0001   0.1
     ABAR0002  18.5
     ABAS0003   0.0
     ABAS0004  12.5
     ABAT0001   0.0
     ABAT0002   0.0
     ABAV0002   0.1
     ABAV0003   0.1
     ABAW0001   0.2
     ABAW0002   0.6
     ABAX0001   0.0
     ABAX0002   0.0
     ABAX0003   0.0
     ABAY0002   0.2
     ABAY0003   0.2
     ABAZ0001   0.0
     ABAZ0002   0.0
     ABBA0001   0.2
     ABBA0002   0.0
     ABBB0002   0.0
     ABBB0003   0.0
     ABBC0001   3.9
     ABBC0002   0.0
     ABBD0002   0.0
     ABBE0001   0.0
     ABBE0002   0.0
     ABBF0001   0.0
     ABBF0003   0.1
     ABBG0001   0.0
     ABBG0002   0.0
     ABBH0003   0.1
ABAE0001    21.47   325.09     9.54    3    3    0    1
    3   31   35
     ABAA0001   0.2
     ABAA0002   1.5
     ABAA0003   0.7
     ABAB0001   0.5
     ABAB0002   0.0
     ABAB0003   0.0
     ABAC0001  89.6
     ABAC0002   0.0
     ABAC0003   0.0
     ABAD0002   0.0
     ABAD0003   0.0
     ABAE0001   0.0
     ABAE0002  19.3
     ABAE0003  11.8
     ABAF0001   0.0
     ABAF0002   0.4
     ABAF0003   0.1
     ABAG0001   0.3
     ABAG0002   0.3
     ABAG0003   0.1
     ABAH0001   2.7
     ABAH0002   6.6
     ABAH0003   0.0
     ABAI0001   0.5
     ABAI0002   4.7
     ABAI0003   0.1
     ABAJ0001   0.2
     ABAJ0002   7.7
     ABAK0001   1.2
     ABAK0002   0.5
     ABAL0001   0.2
     ABAL0002   1.9
     ABAL0003   0.1
     ABAM0001   0.0
     ABAM0002   0.0
     ABAN0001   0.0
     ABAN0002   0.4
     ABAN0003   0.0
     ABAO0001   1.6
     ABAO0002  40.5
     ABAO0003  36.5
     ABAP0001   0.7
     ABAP0002  28.5
     ABAQ0003   0.3
     ABAQ0004   0.0
     ABAR0001   4.5
     ABAR0002   0.0
     ABAS0003   0.1
     ABAS0004   0.1
     ABAT0001   0.3
     ABAT0002   0.1
     ABAV0002   0.0
     ABAV0003   0.2
     ABAW0001   0.4
     ABAW0002  14.5
     ABAX0001   2.2
     ABAX0002   1.2
     ABAX0003   3.6
     ABAY0002  44.7
     ABAY0003   9.6
     ABAZ0001   3.4
     ABAZ0002   0.1
     ABBA0001   2.9
     ABBA0002   0.7
     ABBB0002   0.0
     ABBB0003   0.0
     ABBC0001  10.2
     ABBC0002   0.0
     ABBD0002   0.0
     ABBE0001   0.0
     ABBE0002   0.3
     ABBF0001   0.1
     ABBF0003   0.2
     ABBG0001   2.1
     ABBG0002   3.8
     ABBH0003  10.8
ABAE0002     8.71   282.34     8.28    3    3    0    2
   11   20   29
     ABAA0001   0.0
     ABAA0002   2.6
     ABAA0003   0.3
     ABAB0001   0.0
     ABAB0002   0.0
     ABAB0003   0.0
     ABAC0001  33.3
     ABAC0002  37.5
     ABAC0003   2.1
     ABAD0002   0.3
     ABAD0003   0.0
     ABAE0001  43.7
     ABAE0002   0.0
     ABAE0003  14.2
     ABAF0001   0.0
     ABAF0002   0.8
     ABAF0003   0.3
     ABAG0001   0.0
     ABAG0002   0.0
     ABAG0003   0.0
     ABAH0001   0.0
     ABAH0002   9.6
     ABAH0003   0.0
     ABAI0001   0.0
     ABAI0002   6.7
     ABAI0003   0.0
     ABAJ0001   0.0
     ABAJ0002  16.3
     ABAK0001   0.3
     ABAK0002   1.0
     ABAL0001   0.0
     ABAL0002   1.0
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAN0001   0.0
     ABAN0002   2.3
     ABAN0003   0.0
     ABAO0001   0.0
     ABAO0002  23.3
     ABAO0003   8.3
     ABAP0001   0.0
     ABAP0002  18.1
     ABAQ0003   0.0
     ABAQ0004   0.0
     ABAR0001   5.4
     ABAR0002   0.0
     ABAS0003   0.0
     ABAS0004   0.0
     ABAT0001   0.0
     ABAT0002   0.0
     ABAV0002   0.0
     ABAV0003   0.5
     ABAW0001   0.0
     ABAW0002   1.0
     ABAX0001   0.0
     ABAX0002   0.0
     ABAX0003   0.8
     ABAY0002  10.3
     ABAY0003  17.3
     ABAZ0001   5.9
     ABAZ0002   0.5
     ABBA0001   7.2
     ABBA0002   0.5
     ABBB0002   0.0
     ABBB0003   0.0
     ABBC0001   2.3
     ABBC0002   0.3
     ABBD0002   0.5
     ABBE0001   0.0
     ABBE0002   0.0
     ABBF0001   0.0
     ABBF0003   0.0
     ABBG0001   0.3
     ABBG0002   3.9
     ABBH0003   2.8
ABAE0003    18.41   306.78     9.00    3    3    0    0
   23   26   39
     ABAA0001   0.0
     ABAA0002   0.5
     ABAA0003   2.6
     ABAB0001   1.5
     ABAB0002   2.6
     ABAB0003   1.6
     ABAC0001  23.8
     ABAC0002   2.4
     ABAC0003  66.3
     ABAD0002   0.0
     ABAD0003   0.0
     ABAE0001  22.9
     ABAE0002   7.5
     ABAE0003   0.0
     ABAF0001   0.0
     ABAF0002   0.0
     ABAF0003   0.5
     ABAG0001   0.0
     ABAG0002   0.0
     ABAG0003   0.5
     ABAH0001   0.2
     ABAH0002  26.9
     ABAH0003   0.1
     ABAI0001   0.0
     ABAI0002   8.8
     ABAI0003   0.0
     ABAJ0001   0.0
     ABAJ0002   2.4
     ABAK0001   0.2
     ABAK0002   0.7
     ABAL0001   0.0
     ABAL0002   0.0
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAN0001   0.0
     ABAN0002   0.2
     ABAN0003   0.0
     ABAO0001   0.0
     ABAO0002   7.8
     ABAO0003  23.7
     ABAP0001   0.0
     ABAP0002  28.0
     ABAQ0003   0.0
     ABAQ0004   0.0
     ABAR0001   7.8
     ABAR0002   0.0
     ABAS0003   0.0
     ABAS0004   0.0
     ABAT0001   0.0
     ABAT0002   0.6
     ABAV0002   0.0
     ABAV0003   0.6
     ABAW0001   0.0
     ABAW0002   5.5
     ABAX0001   0.0
     ABAX0002   0.0
     ABAX0003   2.2
     ABAY0002  35.3
     ABAY0003   1.0
     ABAZ0001   8.1
     ABAZ0002   0.0
     ABBA0001  38.1
     ABBA0002   0.0
     ABBB0002   0.0
     ABBB0003   0.0
     ABBC0001   7.0
     ABBC0002   1.6
     ABBD0002   0.6
     ABBE0001   0.0
     ABBE0002   0.0
     ABBF0001   0.0
     ABBF0003   0.0
     ABBG0001   0.0
     ABBG0002   0.4
     ABBH0003   7.3
ABAF0001    22.91    72.72     2.13    1    1    0    2
   21
     ABAA0001  17.9
     ABAA0002   0.0
     ABAA0003   0.0
     ABAB0001   0.0
     ABAB0002   0.0
     ABAB0003   0.0
     ABAC0001   1.2
     ABAC0002   0.0
     ABAC0003   0.0
     ABAD0002   0.0
     ABAD0003   0.0
     ABAE0001   0.2
     ABAE0002   0.0
     ABAE0003   0.0
     ABAF0001   0.0
     ABAF0002  10.5
     ABAF0003  14.2
     ABAG0001   1.8
     ABAG0002   0.0
     ABAG0003  12.9
     ABAH0001   0.1
     ABAH0002   0.0
     ABAH0003   0.0
     ABAI0001   0.0
     ABAI0002   0.0
     ABAI0003   0.0
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAK0001   0.0
     ABAK0002   0.0
     ABAL0001   0.0
     ABAL0002   0.0
     ABAL0003   0.0
     ABAM0001  32.2
     ABAM0002  17.4
     ABAN0001   0.0
     ABAN0002   0.0
     ABAN0003   0.0
     ABAO0001   1.9
     ABAO0002   0.0
     ABAO0003   0.0
     ABAP0001   0.0
     ABAP0002   0.0
     ABAQ0003   7.1
     ABAQ0004   0.0
     ABAR0001   0.0
     ABAR0002   0.0
     ABAS0003  42.9
     ABAS0004   0.7
     ABAT0001   0.0
