Temp. level:    0.056     Acceptance ratio:    0.000     Current cost:        1.427
Temp. level:    0.055     Acceptance ratio:    0.000     Current cost:        1.427
Temp. level:    0.053     Acceptance ratio:    0.000     Current cost:        1.427
Temp. level:    0.052     Acceptance ratio:    0.000     Current cost:        1.427
Temp. level:    0.051     Acceptance ratio:    0.000     Current cost:        1.427
Temp. level:    0.050     Acceptance ratio:    0.000     Current cost:        1.427
Temp. level:    0.049     Acceptance ratio:    0.000     Current cost:        1.427
Temp. level:    0.048     Acceptance ratio:    0.000     Current cost:        1.427
Temp. level:    0.047     Acceptance ratio:    0.000     Current cost:        1.427
Temp. level:    0.046     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.045     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.045     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.044     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.043     Acceptance ratio:    0.000     Current cost:        1.425
Temp. level:    0.042     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.041     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.040     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.039     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.039     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.038     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.037     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.036     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.036     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.035     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.034     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.034     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.033     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.032     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.032     Acceptance ratio:    0.000     Current cost:        1.383
Temp. level:    0.031     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.030     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.030     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.029     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.029     Acceptance ratio:    0.000     Current cost:        1.371
