Temp. level:    0.448     Acceptance ratio:    0.444     Current cost:       22.967
Temp. level:    0.443     Acceptance ratio:    0.469     Current cost:       22.799
Temp. level:    0.439     Acceptance ratio:    0.484     Current cost:       11.980
Temp. level:    0.434     Acceptance ratio:    0.458     Current cost:       21.388
Temp. level:    0.430     Acceptance ratio:    0.432     Current cost:       19.654
Temp. level:    0.426     Acceptance ratio:    0.444     Current cost:       16.764
Temp. level:    0.421     Acceptance ratio:    0.436     Current cost:       23.592
Temp. level:    0.417     Acceptance ratio:    0.393     Current cost:       12.891
Temp. level:    0.413     Acceptance ratio:    0.391     Current cost:       16.220
Temp. level:    0.409     Acceptance ratio:    0.369     Current cost:       14.668
Temp. level:    0.405     Acceptance ratio:    0.403     Current cost:       19.458
Temp. level:    0.401     Acceptance ratio:    0.416     Current cost:       17.621
Temp. level:    0.397     Acceptance ratio:    0.382     Current cost:       13.175
Temp. level:    0.393     Acceptance ratio:    0.364     Current cost:       21.920
Temp. level:    0.389     Acceptance ratio:    0.350     Current cost:       17.816
Temp. level:    0.385     Acceptance ratio:    0.354     Current cost:       17.542
Temp. level:    0.381     Acceptance ratio:    0.340     Current cost:       22.011
Temp. level:    0.377     Acceptance ratio:    0.316     Current cost:       19.716
Temp. level:    0.373     Acceptance ratio:    0.300     Current cost:       14.186
Temp. level:    0.370     Acceptance ratio:    0.279     Current cost:       15.485
Temp. level:    0.366     Acceptance ratio:    0.289     Current cost:       16.346
Temp. level:    0.362     Acceptance ratio:    0.292     Current cost:       13.655
Temp. level:    0.359     Acceptance ratio:    0.254     Current cost:       23.847
Temp. level:    0.355     Acceptance ratio:    0.299     Current cost:       11.823
Temp. level:    0.352     Acceptance ratio:    0.271     Current cost:       12.034
Temp. level:    0.348     Acceptance ratio:    0.214     Current cost:       12.664
Temp. level:    0.345     Acceptance ratio:    0.234     Current cost:       13.174
Temp. level:    0.341     Acceptance ratio:    0.251     Current cost:       17.543
Temp. level:    0.338     Acceptance ratio:    0.216     Current cost:       11.363
Temp. level:    0.334     Acceptance ratio:    0.219     Current cost:        9.714
Temp. level:    0.331     Acceptance ratio:    0.181     Current cost:       15.015
Temp. level:    0.328     Acceptance ratio:    0.195     Current cost:       13.897
Temp. level:    0.324     Acceptance ratio:    0.144     Current cost:        9.499
Temp. level:    0.321     Acceptance ratio:    0.187     Current cost:       17.514
Temp. level:    0.318     Acceptance ratio:    0.201     Current cost:       13.061
Temp. level:    0.315     Acceptance ratio:    0.186     Current cost:       13.501
Temp. level:    0.312     Acceptance ratio:    0.151     Current cost:       13.403
Temp. level:    0.309     Acceptance ratio:    0.177     Current cost:       16.706
Temp. level:    0.305     Acceptance ratio:    0.118     Current cost:        8.194
Temp. level:    0.302     Acceptance ratio:    0.092     Current cost:        9.371
Temp. level:    0.299     Acceptance ratio:    0.138     Current cost:       16.131
Temp. level:    0.296     Acceptance ratio:    0.128     Current cost:        9.399
Temp. level:    0.293     Acceptance ratio:    0.096     Current cost:        8.188
Temp. level:    0.290     Acceptance ratio:    0.131     Current cost:       12.550
Temp. level:    0.288     Acceptance ratio:    0.128     Current cost:       14.277
Temp. level:    0.285     Acceptance ratio:    0.070     Current cost:        9.076
