-122.609945211146, 44.6481625630024, 1028.92
-122.620186371825, 44.6316353092426, 966.975
-122.613513936032, 44.5000918609503, 890.973
-122.617358301654, 44.5132462057795, 888.494
-122.623198273969, 44.5210038963198, 850.958
-122.621573616297, 44.5341582411491, 855.02
-122.64482502358, 44.563502548845, 803.65
-122.636481278974, 44.6508608901469, 800.892
-122.632575126592, 44.4963816611266, 785.512
-122.609419146334, 44.4700729714682, 783.509
-122.633200954261, 44.6157826372689, 778.164
-122.614625641507, 44.4805289891529, 772
-122.62501929115, 44.6673881439067, 760.144
-122.61110050512, 44.469398389682, 781.703
-122.610823840388, 44.8367081722215, 719.927
-122.635163190916, 44.6022910015466, 717.71
-122.64578080418, 44.6181436735203, 718.526
-122.609849940322, 44.4700729714682, 783.419
-122.621930243664, 44.8309742270395, 692.473
-122.64419325447, 44.5267378415018, 694.554
-122.634797904557, 44.4714221350404, 678.828
-122.613924174502, 44.6758204162331, 674.289
-122.657007368461, 44.5024528972017, 668.347
-122.629746377376, 44.4818781527252, 677
-122.625634309745, 44.5466380041922, 653.393
-122.634235259534, 44.8306369361465, 652.249
-122.642253068304, 44.6481625630024, 737.846
-122.66687971699, 44.5614788034867, 644.407
-122.653562362883, 44.574970439209, 639.37
-122.63428887705, 44.8448031536549, 628.697
-122.635673374775, 44.6764949980193, 625.881
-122.635638204726, 44.8208555002478, 618.263
-122.661490983421, 44.645801526751, 625.185
-122.633273379856, 44.5341582411491, 753.822
-122.643474147317, 44.6582812897942, 606.334
-122.616445512894, 44.8525608441952, 603.874
-122.645695535627, 44.6781814524845, 611.91
-122.66482953894, 44.4447761544889, 592.924
-122.651771007682, 44.8407556629382, 586.461
-122.885060519894, 44.4333082641249, 592.248
-122.657188839596, 44.4909850068377, 590.727
-122.652261277095, 44.8542472986605, 573.834
-122.669931479382, 44.6535592172914, 588.395
-122.646687434054, 44.8259148636437, 571.508
-122.645950859622, 44.6181436735203, 717.773
-122.60990480676, 44.4700729714681, 783.407
-122.629404191279, 44.4592796628903, 589.998
-122.659999345618, 44.6323098910287, 582.772
-122.662356195811, 44.5290988777532, 573.944
-122.611617100033, 44.6896493428485, 559
-122.654441177594, 44.5216784781059, 581.868
-122.64069869129, 44.7007799423194, 535.278
-122.660014768158, 44.4467998998472, 592.741
-122.658404732829, 44.6107232738731, 535.592
-122.643456359999, 44.4535457177083, 529.522
-122.66157411867, 44.8242284091784, 523.329
-122.60989137415, 44.5948706018994, 508.329
-122.663339586203, 44.5817162570701, 507.113
-122.660938205415, 44.8744847522439, 537.478
-122.664951011041, 44.8444658627618, 505.582
-122.631782390579, 44.7635160484281, 504.778
-122.610955257739, 44.8124232279214, 502.209
-122.623548843674, 44.757444812353, 524.743
-122.610608490852, 44.751710867171, 504.624
-122.630686543051, 44.7392311041279, 515.201
-122.63440358391, 44.686613724811, 514.85
-122.673293603629, 44.6265759458468, 511.653
-122.672423136279, 44.4366811730555, 515.096
-122.659048391298, 44.8525608441952, 557.802
-122.616729670316, 44.5685619122409, 510.075
-122.676541171838, 44.8323233906117, 503.339
-122.683218527362, 44.6505235992538, 494.317
-122.869269431395, 44.4349947185902, 512.994
-122.634187214687, 44.8650406072383, 488.752
-122.891600705066, 44.4441015727027, 496.178
-122.656698493012, 44.8491879352646, 564.425
-122.970968343902, 44.4417405364513, 495.547
-122.671545590676, 44.5149326602448, 502.591
-122.674225921356, 44.5358446956143, 479.94
-122.682527114649, 44.5199920236406, 483.58
-122.688269182568, 44.5058258061322, 480.815
-122.914074516427, 44.4441015727027, 477.427
-122.691711912278, 44.845815026334, 475.921
-122.665776095548, 44.4586050811042, 472.964
-122.638500298115, 44.4451134453819, 473.691
-122.626584437473, 44.7483379582405, 473.885
-122.662537329954, 44.6856018521318, 476.843
-122.68495246101, 44.8542472986605, 465.078
-122.664385689292, 44.8616676983077, 513.918
-122.645758301531, 44.7635160484281, 465.601
-122.674168454318, 44.5493363313366, 462.591
-122.671558302645, 44.480866280046, 471.027
-122.732258861933, 44.6684000165859, 459.101
-122.67996317666, 44.8434539900826, 455.083
-122.728226616444, 44.6724475073026, 462.669
-122.684280411111, 44.6383811271038, 451.504
-122.676643856374, 44.4906477159447, 452.109
-122.676733590132, 44.8667270617036, 462.25
-122.686508655826, 44.4734458803987, 449.782
-122.941411222077, 44.4508473905639, 455.561
